CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
LOSS, EMPTINESS, NO, 148, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 86, 3.34, , N, 1.62, .15, .010, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOSS, WEIGHT, YES, 148, 3, .020, .041, .0675, 0.0000, 2, 1, 0.0, 0, 14, 86, 3.34, , N, 1.62, .15, .010, 1, 14, 91, 4.35, , N, 1.23, .85, .085, 1
LOST, FOUND, YES, 146, 109, .747, .813, .0059, 0.0000, 2, 2, 0.0, 0, 6, 173, ¥, G, AJ, .75, .75, .612, 1, 5, 536, ¥, , V, 0.00, .33, .607, 1
LOST, FIND, YES, 146, 5, .034, 0.000, 0.0000, .0373, 0, 2, 1.0, 1, 6, 173, ¥, G, AJ, .75, .75, .612, 1, 11, 399, 5.86, , V, .70, .40, .178, 1
LOST, MISPLACE, NO, 146, 4, .027, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 6, 173, ¥, G, AJ, .75, .75, .612, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOST, MISSING, YES, 146, 3, .021, .212, 0.0000, .1509, 0, 2, 2.0, 2, 6, 173, ¥, G, AJ, .75, .75, .612, 1, 11, 33, ¥, , V, .80, .30, .008, 1
LOST, WON, NO, 146, 3, .021, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 6, 173, ¥, G, AJ, .75, .75, .612, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOST, GONE, YES, 146, 2, .014, .020, .0033, 0.0000, 1, 2, 0.0, 0, 6, 173, ¥, G, AJ, .75, .75, .612, 1, 20, 195, 3.02, G, AJ, 1.47, .29, .028, 0
LOT, PARK, YES, 148, 44, .297, .014, .0005, .0073, 1, 0, 1.0, 1, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 21, 94, 5.45, P, N, .95, .35, .032, 1
LOT, HOUSE, YES, 148, 17, .115, 0.000, .0058, .0003, 5, 0, 1.0, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
LOT, LAND, YES, 148, 11, .074, 0.000, .0216, .0038, 4, 0, 5.0, 2, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 25, 217, 6.07, N, N, 2.08, .28, .028, 1
LOT, CAR, YES, 148, 10, .068, 0.000, .0321, 0.0000, 1, 0, 0.0, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
LOT, SPACE, YES, 148, 7, .047, 0.000, .0020, .0018, 2, 0, 2.0, 1, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 25, 184, 3.59, , N, 1.91, .68, .068, 1
LOT, LITTLE, YES, 148, 6, .041, .014, .0021, 0.0000, 1, 0, 0.0, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 7, 831, 3.48, , AJ, 1.71, .57, .081, 1
LOT, MANY, YES, 148, 6, .041, .295, .0065, .0060, 1, 0, 1.0, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 8, 1030, 2.67, , AJ, 2.50, .75, .231, 1
LOT, EMPTY, YES, 148, 4, .027, 0.000, .0026, 0.0000, 1, 0, 0.0, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 11, 64, 3.65, , AJ, .27, .36, .358, 1
LOT, PROPERTY, YES, 148, 4, .027, 0.000, .0034, .0358, 2, 0, 2.0, 1, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 12, 156, 5.99, , N, .91, .36, .014, 1
LOT, ACRE, YES, 148, 3, .020, .024, .0015, .0512, 1, 0, 4.0, 3, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 9, 9, 5.91, , N, 1.44, .22, .014, 1
LOT, A, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 13, 9999, ¥, , A, .62, .25, .019, 0
LOT, AREA, YES, 148, 2, .014, 0.000, .0018, .0182, 3, 0, 5.0, 3, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 21, 323, 3.68, , N, 1.47, .32, .018, 1
LOT, FEW, YES, 148, 2, .014, 0.000, .0174, .0251, 1, 0, 2.0, 1, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 12, 601, 3.02, , AJ, 1.90, .60, .209, 1
LOT, FIELD, YES, 148, 2, .014, 0.000, .0021, .0046, 3, 0, 5.0, 2, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 34, 274, 6.67, N, N, 1.85, .46, .032, 1
LOT, GROUND, YES, 148, 2, .014, 0.000, .0022, 0.0000, 2, 0, 0.0, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 14, 186, 5.44, N, N, 1.00, .36, .041, 1
LOT, RENT, YES, 148, 2, .014, 0.000, 0.0000, .0062, 0, 0, 1.0, 1, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 15, 21, 4.29, T, N, 2.36, .43, .044, 1
LOT, YARD, YES, 148, 2, .014, 0.000, .0028, .0021, 3, 0, 2.0, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1, 15, 35, 5.23, P, N, 1.40, .67, .023, 1
LOTS, LITTLE, YES, 152, 21, .138, 0.000, .0076, 0.0000, 3, 2, 0.0, 0, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 7, 831, 3.48, , AJ, 1.71, .57, .081, 1
LOTS, MANY, YES, 152, 18, .118, 0.000, .0146, .0111, 4, 2, 5.0, 2, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 8, 1030, 2.67, , AJ, 2.50, .75, .231, 1
LOTS, PARKING, YES, 152, 18, .118, 0.000, 0.0000, .0080, 0, 2, 1.0, 1, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 12, 31, ¥, , V, 1.18, .36, .007, 1
LOTS, MORE, YES, 152, 12, .079, 0.000, .0303, .0224, 4, 2, 3.0, 1, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 9, 2216, 2.77, , AJ, 1.25, .50, .400, 1
LOTS, HOUSES, NO, 152, 7, .046, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOTS, CAR, YES, 152, 6, .039, 0.000, .0242, .0003, 1, 2, 1.0, 1, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 25, 274, 6.35, , N, 2.50, .91, .259, 1
LOTS, LAND, YES, 152, 6, .039, 0.000, .0036, .0005, 1, 2, 1.0, 0, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1
LOTS, MUCH, YES, 152, 6, .039, 0.000, .0073, .0448, 2, 2, 6.0, 4, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 9, 937, 2.38, , AJ, 2.57, .29, .010, 1
LOTS, A LOT, NO, 152, 5, .033, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOTS, BUNCH, YES, 152, 5, .033, 0.000, .0003, .0093, 1, 2, 1.0, 1, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 15, 17, 3.59, , N, 1.00, .13, .007, 1
LOTS, LESS, YES, 152, 5, .033, 0.000, .0548, .0551, 4, 2, 3.0, 1, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 12, 438, 2.56, , AJ, 2.00, .40, .399, 1
LOTS, MONEY, YES, 152, 4, .026, 0.000, .0042, 0.0000, 4, 2, 0.0, 0, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 19, 265, 5.77, , N, 1.39, .89, .312, 1
LOTS, PLENTY, YES, 152, 3, .020, 0.000, .0074, .0115, 3, 2, 6.0, 3, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 17, 55, 2.88, , N, 3.07, .57, .033, 1
LOTS, FEW, YES, 152, 2, .013, 0.000, .0518, .0769, 3, 2, 3.0, 1, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 12, 601, 3.02, , AJ, 1.90, .60, .209, 1
LOTS, FUN, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 15, 44, 2.45, , N, 2.13, .73, .058, 1
LOTS, PROPERTY, YES, 152, 2, .013, 0.000, .0016, .0107, 1, 2, 1.0, 0, 16, 42, ¥, , N, 2.21, 0.00, 0.000, 0, 12, 156, 5.99, , N, .91, .36, .014, 1
LOTTERY, MONEY, YES, 138, 74, .536, 0.000, .0236, .0030, 5, 1, 1.0, 0, 11, 1, 4.23, , N, .90, .20, .005, 1, 19, 265, 5.77, , N, 1.39, .89, .312, 1
LOTTERY, WIN, YES, 138, 23, .167, .027, .0011, .0107, 1, 1, 1.0, 1, 11, 1, 4.23, , N, .90, .20, .005, 1, 7, 55, 2.88, , V, .50, .83, .193, 1
LOTTERY, TICKET, YES, 138, 12, .087, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 1, 4.23, , N, .90, .20, .005, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1
LOTTERY, FLAMINGO, NO, 138, 3, .022, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 1, 4.23, , N, .90, .20, .005, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOTTERY, LUCK, YES, 138, 3, .022, 0.000, 0.0000, .0002, 0, 1, 1.0, 1, 11, 1, 4.23, , N, .90, .20, .005, 1, 16, 47, 2.18, , N, .78, .33, .010, 0
LOTTERY, MILLION, YES, 138, 3, .022, .013, 0.0000, .1051, 0, 1, 1.0, 1, 11, 1, 4.23, , N, .90, .20, .005, 1, 10, 204, ¥, , N, .88, .13, 0.000, 0
LOTTERY, WINNER, YES, 138, 3, .022, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 1, 4.23, , N, .90, .20, .005, 1, 10, 8, 4.08, , N, .50, .40, .319, 1
LOTTERY, CASH, YES, 138, 2, .014, 0.000, .1136, .4366, 1, 1, 2.0, 1, 11, 1, 4.23, , N, .90, .20, .005, 1, 4, 36, 6.28, , N, 1.50, .50, .174, 1
LOTTERY, CHANGE, YES, 138, 2, .014, 0.000, .0003, .0718, 1, 1, 1.0, 1, 11, 1, 4.23, , N, .90, .20, .005, 1, 15, 240, 3.06, N, V, .92, .23, .028, 1
LOTTERY, GAMBLE, YES, 138, 2, .014, 0.000, .0003, .1158, 1, 1, 2.0, 2, 11, 1, 4.23, , N, .90, .20, .005, 1, 12, 3, 3.30, , V, 1.50, .50, .066, 1
LOTTERY, NUMBER, YES, 138, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 1, 4.23, , N, .90, .20, .005, 1, 17, 472, 3.76, G, N, 1.31, .81, .041, 1
LOUD, SOFT, YES, 165, 55, .333, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 19, 61, 4.10, G, AJ, 1.39, .72, .314, 1
LOUD, NOISE, YES, 165, 49, .297, .340, .0068, .0134, 4, 2, 5.0, 2, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 14, 37, 5.29, , N, 2.15, .69, .166, 1
LOUD, QUIET, YES, 165, 19, .115, .403, .0317, 0.0000, 2, 2, 0.0, 0, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 12, 76, 3.70, , AJ, .50, .70, .098, 1
LOUD, MUSIC, YES, 165, 3, .018, .014, .0138, .0062, 2, 2, 2.0, 0, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 25, 216, 5.15, , N, 2.64, .88, .108, 1
LOUD, PAIN, YES, 165, 3, .018, 0.000, .0004, 0.0000, 1, 2, 0.0, 0, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 13, 88, 4.22, , N, .92, .50, .340, 1
LOUD, BOISTEROUS, NO, 165, 2, .012, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOUD, SCREAM, YES, 165, 2, .012, .055, .0063, .0012, 2, 2, 2.0, 1, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 12, 13, 4.16, , V, 2.27, .64, .345, 1
LOUD, SHOUT, YES, 165, 2, .012, .190, .0007, .0066, 1, 2, 2.0, 1, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 6, 9, 4.60, , N, 2.17, .83, .062, 1
LOUD, SHUT UP, NO, 165, 2, .012, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOUD, SILENCE, YES, 165, 2, .012, .028, .0113, .0960, 1, 2, 3.0, 2, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 11, 52, 3.09, , N, 1.40, .50, .009, 1
LOUD, SOUND, YES, 165, 2, .012, .063, .0447, .1112, 3, 2, 2.0, 0, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1, 10, 204, 5.28, P, N, 2.50, .80, .078, 1
LOUNGE, BEER, YES, 148, 31, .209, 0.000, .0097, .0121, 2, 0, 1.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 22, 34, 5.83, , N, 2.17, .67, .094, 1
LOUNGE, CHAIR, YES, 148, 29, .196, 0.000, .0088, .0100, 2, 0, 1.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 14, 66, 6.12, , N, 2.46, .85, .396, 1
LOUNGE, RELAX, YES, 148, 12, .081, 0.000, .0136, .0040, 3, 0, 2.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 20, 19, 3.71, , V, 1.94, .56, .043, 1
LOUNGE, DRINK, YES, 148, 10, .068, 0.000, .0386, .0222, 2, 0, 2.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 20, 82, 4.95, G, V, 2.58, .90, .117, 1
LOUNGE, REST, YES, 148, 9, .061, 0.000, .0052, .0151, 2, 0, 1.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 13, 163, 3.48, N, N, 2.31, .31, .088, 1
LOUNGE, SIT, YES, 148, 7, .047, 0.000, .0427, .0401, 2, 0, 3.0, 1, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 14, 67, 4.33, , V, 1.17, .58, .230, 1
LOUNGE, LIZARD, YES, 148, 5, .034, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 21, 1, 5.67, , N, 2.17, .22, .047, 1
LOUNGE, ACT, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 16, 283, 3.79, T, N, 1.67, .40, .046, 1
LOUNGE, LIQUOR, YES, 148, 3, .020, 0.000, .0022, .0328, 1, 0, 2.0, 1, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 18, 43, 6.26, , N, 4.06, .47, .025, 1
LOUNGE, HOTEL, YES, 148, 2, .014, 0.000, 0.0000, .0015, 0, 0, 1.0, 1, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 16, 126, 6.80, , N, 1.27, .20, .107, 1
LOUNGE, LAZY, YES, 148, 2, .014, 0.000, 0.0000, .0022, 0, 0, 1.0, 1, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 19, 9, 3.46, , AJ, 1.79, .47, .013, 1
LOUNGE, POOL, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 13, 111, 6.29, N, N, 1.00, .23, .049, 1
LOUNGE, ROOM, YES, 148, 2, .014, 0.000, .0015, .0031, 1, 0, 1.0, 1, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 22, 383, 5.37, N, N, 2.05, .57, .026, 1
LOUNGE, SINGER, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 9, ¥, W, V, 1.07, 0.00, 0.000, 1, 20, 10, 6.35, , N, 2.47, .33, .022, 1
LOVE, HATE, YES, 180, 82, .456, .408, .0063, .0059, 3, 0, 1.0, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 12, 42, 3.86, , V, 1.00, .55, .243, 1
LOVE, KISS, YES, 180, 10, .056, .231, .0045, .0027, 1, 0, 2.0, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 13, 17, 5.78, , V, 1.75, .58, .152, 1
LOVE, LIKE, YES, 180, 8, .044, .335, .0664, .0613, 4, 0, 4.0, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 16, 1290, 2.82, N, V, 2.07, .67, .080, 1
LOVE, HAPPY, YES, 180, 5, .028, 0.000, .0010, 0.0000, 4, 0, 0.0, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 8, 98, 3.51, , AJ, 1.29, .86, .471, 1
LOVE, HEART, YES, 180, 5, .028, .151, .0002, .0005, 1, 0, 1.0, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 16, 173, 6.02, , N, 1.40, .53, .038, 1
LOVE, CARE, YES, 180, 3, .017, .257, .0006, .0103, 2, 0, 2.0, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 18, 162, 3.33, , N, 1.29, .29, .022, 1
LOVE, ADMIRE, YES, 180, 2, .011, .089, .0020, .0134, 2, 0, 2.0, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 17, 10, 2.92, , V, 1.80, .47, .034, 1
LOVE, ADORE, YES, 180, 2, .011, .565, .0004, .0134, 1, 0, 4.0, 3, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 7, 2, ¥, , V, 2.43, .29, .010, 1
LOVE, CLOSE, YES, 180, 2, .011, 0.000, .0005, 0.0000, 1, 0, 0.0, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 9, 234, 3.24, , AJ, .78, .67, .393, 1
LOVE, FRIENDSHIP, YES, 180, 2, .011, .160, 0.0000, .0010, 0, 0, 4.0, 4, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 21, 27, ¥, , N, 2.25, .20, .005, 1
LOVE, GIRL, YES, 180, 2, .011, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 8, 220, 6.83, , N, 1.25, 1.00, .535, 1
LOVE, HAPPINESS, YES, 180, 2, .011, .095, .0002, .0007, 1, 0, 2.0, 2, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 14, 23, 1.94, , N, 2.33, .33, .029, 1
LOVE, HUG, YES, 180, 2, .011, .133, .0125, .0231, 1, 0, 2.0, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 13, 3, 5.34, , V, 2.08, .77, .155, 1
LOVE, KINDNESS, YES, 180, 2, .011, .081, 0.0000, .0039, 0, 0, 4.0, 4, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 19, 5, 1.63, , N, 2.60, .13, .004, 1
LOVE, LIFE, YES, 180, 2, .011, .024, .0015, .0007, 2, 0, 1.0, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 11, 715, 3.88, , N, 1.36, .73, .161, 1
LOVE, NICE, YES, 180, 2, .011, 0.000, .0048, .0008, 4, 0, 1.0, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 14, 75, 2.75, , AJ, 2.93, .71, .118, 1
LOVE, SPOUSE, YES, 180, 2, .011, .012, 0.0000, 0.0000, 0, 0, 0.0, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 11, 3, 6.12, , N, 3.45, .64, .029, 1
LOVE, WARMTH, YES, 180, 2, .011, .055, .0004, 0.0000, 3, 0, 0.0, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1, 12, 28, 4.03, , N, 1.75, .17, .001, 1
LOVER, FRIEND, YES, 132, 25, .189, .017, .0143, .0009, 5, 0, 2.0, 1, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 22, 133, 4.40, , N, 2.05, .75, .268, 1
LOVER, SEX, YES, 132, 24, .182, 0.000, .0034, .0026, 4, 0, 2.0, 1, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 15, 84, 5.33, , N, 1.71, .57, .043, 1
LOVER, BOYFRIEND, YES, 132, 15, .114, .046, .0148, .0199, 2, 0, 3.0, 2, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 12, 0, 5.88, , N, 1.25, .25, .229, 1
LOVER, FIGHTER, YES, 132, 5, .038, .027, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 13, 9, 5.67, , N, .62, .39, .037, 1
LOVER, HEART, YES, 132, 5, .038, 0.000, .0006, .0035, 1, 0, 1.0, 0, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 16, 173, 6.02, , N, 1.40, .53, .038, 1
LOVER, GIRLFRIEND, YES, 132, 4, .030, .020, .0522, .0710, 1, 0, 5.0, 4, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 13, 1, ¥, , N, 2.23, .15, .224, 1
LOVER, HATE, YES, 132, 3, .023, 0.000, .0105, .0094, 1, 0, 1.0, 0, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 12, 42, 3.86, , V, 1.00, .55, .243, 1
LOVER, LOVE, YES, 132, 3, .023, 0.000, .0744, .0118, 12, 0, 3.0, 0, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1
LOVER, ROMANCE, YES, 132, 3, .023, 0.000, .0007, .0219, 2, 0, 3.0, 3, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 9, 13, 2.75, , N, 1.33, 0.00, 0.000, 1
LOVER, SPOUSE, YES, 132, 3, .023, .030, .0013, .0069, 3, 0, 4.0, 1, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 11, 3, 6.12, , N, 3.45, .64, .029, 1
LOVER, BED, YES, 132, 2, .015, 0.000, 0.0000, .0056, 0, 0, 1.0, 1, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 11, 127, 6.59, , N, 1.45, .64, .096, 1
LOVER, COMPANION, YES, 132, 2, .015, .042, .0072, .1220, 3, 0, 2.0, 0, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 11, 19, 4.95, , N, 2.64, .46, .025, 1
LOVER, COUPLE, YES, 132, 2, .015, 0.000, 0.0000, .0035, 0, 0, 2.0, 2, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 12, 122, ¥, , N, 1.75, .58, .035, 1
LOVER, PASSION, YES, 132, 2, .015, 0.000, .0026, .0328, 1, 0, 3.0, 2, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 12, 28, 1.66, , N, 1.00, .20, .009, 1
LOVER, SPECIAL, YES, 132, 2, .015, 0.000, 0.0000, .0024, 0, 0, 2.0, 2, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 20, 245, ¥, , AJ, 1.67, .39, .013, 1
LOVER, WIFE, YES, 132, 2, .015, 0.000, .0061, .0016, 1, 0, 2.0, 1, 16, 19, 5.58, , N, 2.25, .38, .011, 1, 8, 228, 5.80, , N, 1.88, .50, .613, 1
LOVERS, SEX, YES, 148, 25, .169, 0.000, .0008, .0042, 2, 5, 1.0, 1, 20, 10, ¥, , N, 1.87, .07, .003, 0, 15, 84, 5.33, , N, 1.71, .57, .043, 1
LOVERS, COUPLE, YES, 148, 14, .095, .030, .0018, .0154, 2, 5, 5.0, 3, 20, 10, ¥, , N, 1.87, .07, .003, 0, 12, 122, ¥, , N, 1.75, .58, .035, 1
LOVERS, FRIENDS, YES, 148, 12, .081, 0.000, .0003, .0025, 1, 5, 2.0, 2, 20, 10, ¥, , N, 1.87, .07, .003, 0, 18, 162, 4.40, , N, 1.43, 0.00, 0.000, 0
LOVERS, KISS, YES, 148, 11, .074, 0.000, .0029, .0095, 2, 5, 1.0, 0, 20, 10, ¥, , N, 1.87, .07, .003, 0, 13, 17, 5.78, , V, 1.75, .58, .152, 1
LOVERS, LOVE, YES, 148, 6, .041, 0.000, .0758, .0049, 9, 5, 2.0, 1, 20, 10, ¥, , N, 1.87, .07, .003, 0, 18, 232, 3.51, , N, 1.67, .78, .236, 1
LOVERS, QUARREL, YES, 148, 5, .034, 0.000, 0.0000, 0.0000, 0, 5, 0.0, 0, 20, 10, ¥, , N, 1.87, .07, .003, 0, 7, 20, 3.75, , N, 1.50, .67, .017, 1
LOVERS, HAPPY, YES, 148, 4, .027, 0.000, .0038, 0.0000, 3, 5, 0.0, 0, 20, 10, ¥, , N, 1.87, .07, .003, 0, 8, 98, 3.51, , AJ, 1.29, .86, .471, 1
LOVERS, MATES, NO, 148, 4, .027, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 10, ¥, , N, 1.87, .07, .003, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOVERS, ROMANCE, YES, 148, 4, .027, 0.000, .0014, .0306, 1, 5, 4.0, 4, 20, 10, ¥, , N, 1.87, .07, .003, 0, 9, 13, 2.75, , N, 1.33, 0.00, 0.000, 1
LOVERS, HATERS, NO, 148, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 10, ¥, , N, 1.87, .07, .003, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOVERS, MARRIAGE, YES, 148, 3, .020, 0.000, .0160, .0080, 2, 5, 4.0, 3, 20, 10, ¥, , N, 1.87, .07, .003, 0, 19, 95, 3.94, , N, 2.00, .50, .087, 1
LOVERS, PEOPLE, YES, 148, 3, .020, 0.000, .0029, 0.0000, 2, 5, 0.0, 0, 20, 10, ¥, , N, 1.87, .07, .003, 0, 18, 847, 5.51, , N, 1.44, .61, .126, 1
LOVERS, RELATIONSHIP, YES, 148, 3, .020, 0.000, .0004, .0148, 1, 5, 4.0, 4, 20, 10, ¥, , N, 1.87, .07, .003, 0, 19, 88, ¥, , N, 1.88, .12, .005, 1
LOVERS, SWEETHEARTS, NO, 148, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 10, ¥, , N, 1.87, .07, .003, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOVERS, TWO, YES, 148, 3, .020, 0.000, .0274, .0084, 1, 5, 4.0, 3, 20, 10, ¥, , N, 1.87, .07, .003, 0, 14, 1412, 3.79, , N, 1.67, .75, .178, 1
LOVERS, BIRDS, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 5, 0.0, 0, 20, 10, ¥, , N, 1.87, .07, .003, 0, 21, 57, 5.94, , N, .73, 0.00, 0.000, 0
LOVERS, COMMENCE, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 10, ¥, , N, 1.87, .07, .003, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LOVERS, COMPANIONS, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 10, ¥, , N, 1.87, .07, .003, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
